master_metadata_track_name,master_metadata_album_artist_name,spotify_track_uri,track_artist,track_listen_count,popularity,genre,track_uri,mean_bar_duration,mean_pitches,mean_max_loudness,mean_timbre,mean_tatums,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Relapse,Vierre Cloud,spotify:track:57J6sVeKEmGW6ryOWbm54t,Relapse - Vierre Cloud,1,0,sped up,57J6sVeKEmGW6ryOWbm54t,1.38596304,0.2865843328335832,-12.191019490254872,-1.9593590704647674,0.17641020202020202,0.498,0.598,1.0,-8.58,1.0,0.0406,0.22,0.443,0.113,0.107,169.968,audio_features,57J6sVeKEmGW6ryOWbm54t,spotify:track:57J6sVeKEmGW6ryOWbm54t,https://api.spotify.com/v1/tracks/57J6sVeKEmGW6ryOWbm54t,https://api.spotify.com/v1/audio-analysis/57J6sVeKEmGW6ryOWbm54t,175389.0,4.0
Diamond Eyes,Deftones,spotify:track:6nmDEbjMZru5j55HIkX2yZ,Diamond Eyes - Deftones,1,0,alternative metal,6nmDEbjMZru5j55HIkX2yZ,1.1710559119496855,0.38763137254901964,-6.989694117647059,8.422041176470588,0.19620193277310927,0.331,0.845,8.0,-4.876,1.0,0.0551,0.000109,0.000212,0.0758,0.468,153.484,audio_features,6nmDEbjMZru5j55HIkX2yZ,spotify:track:6nmDEbjMZru5j55HIkX2yZ,https://api.spotify.com/v1/tracks/6nmDEbjMZru5j55HIkX2yZ,https://api.spotify.com/v1/audio-analysis/6nmDEbjMZru5j55HIkX2yZ,188267.0,3.0
Sevince,Erkin Koray,spotify:track:28JN0yHdCLFCSNZmBsfjhJ,Sevince - Erkin Koray,1,0,anadolu rock,28JN0yHdCLFCSNZmBsfjhJ,1.8529253571428572,0.3348173901393354,-11.35101688102894,5.202529675777064,0.22887035139092238,0.583,0.564,1.0,-10.8,0.0,0.032,0.31,2.23e-05,0.182,0.806,130.991,audio_features,28JN0yHdCLFCSNZmBsfjhJ,spotify:track:28JN0yHdCLFCSNZmBsfjhJ,https://api.spotify.com/v1/tracks/28JN0yHdCLFCSNZmBsfjhJ,https://api.spotify.com/v1/audio-analysis/28JN0yHdCLFCSNZmBsfjhJ,316547.0,4.0
Xudayar təsnifi,Ya Tosiba,spotify:track:5VTqNdyJT0T8miADYrUBOC,Xudayar təsnifi - Ya Tosiba,1,0,,5VTqNdyJT0T8miADYrUBOC,2.3075662686567164,0.34861339421613385,-6.452553816046966,2.3401999891280716,0.29060808630393997,0.696,0.791,4.0,-6.471,0.0,0.0474,0.195,0.0161,0.174,0.739,103.17,audio_features,5VTqNdyJT0T8miADYrUBOC,spotify:track:5VTqNdyJT0T8miADYrUBOC,https://api.spotify.com/v1/tracks/5VTqNdyJT0T8miADYrUBOC,https://api.spotify.com/v1/audio-analysis/5VTqNdyJT0T8miADYrUBOC,310222.0,4.0
Alí Mustafá - Versión corta,Amina,spotify:track:4Xek0DTJMWSyQ2x3iQ4nfE,Alí Mustafá - Versión corta - Amina,1,0,shaabi,4Xek0DTJMWSyQ2x3iQ4nfE,1.898822921348315,0.4363092457420924,-8.77885401459854,5.600825425790754,0.23737289693593314,0.76,0.771,11.0,-7.768,1.0,0.113,0.467,0.00896,0.168,0.781,126.247,audio_features,4Xek0DTJMWSyQ2x3iQ4nfE,spotify:track:4Xek0DTJMWSyQ2x3iQ4nfE,https://api.spotify.com/v1/tracks/4Xek0DTJMWSyQ2x3iQ4nfE,https://api.spotify.com/v1/audio-analysis/4Xek0DTJMWSyQ2x3iQ4nfE,173827.0,4.0
Addis,Dj Oil,spotify:track:0YQvWeFtlQhQdN2Q5hOx89,Addis - Dj Oil,1,0,,0YQvWeFtlQhQdN2Q5hOx89,2.3181394972067038,0.39229088845654997,-9.971603112840468,2.159595946822308,0.28895828254847644,0.793,0.881,2.0,-8.475,1.0,0.0382,0.524,0.716,0.103,0.346,103.996,audio_features,0YQvWeFtlQhQdN2Q5hOx89,spotify:track:0YQvWeFtlQhQdN2Q5hOx89,https://api.spotify.com/v1/tracks/0YQvWeFtlQhQdN2Q5hOx89,https://api.spotify.com/v1/audio-analysis/0YQvWeFtlQhQdN2Q5hOx89,418132.0,4.0
Mountains,Harmonious Thelonious,spotify:track:2F2naxPU8VV7U8IkAWlkfA,Mountains - Harmonious Thelonious,1,0,dusseldorf electronic,2F2naxPU8VV7U8IkAWlkfA,2.279123888888889,0.4122778554778555,-5.93541888111888,4.061612004662004,0.2857046537396122,0.704,0.895,2.0,-6.927,1.0,0.0982,0.0964,0.864,0.155,0.305,105.003,audio_features,2F2naxPU8VV7U8IkAWlkfA,spotify:track:2F2naxPU8VV7U8IkAWlkfA,https://api.spotify.com/v1/tracks/2F2naxPU8VV7U8IkAWlkfA,https://api.spotify.com/v1/audio-analysis/2F2naxPU8VV7U8IkAWlkfA,212489.0,4.0
fantasize,bdazzled.,spotify:track:6YTpB8MmcAwNmet2FtfuTm,fantasize - bdazzled.,1,0,,6YTpB8MmcAwNmet2FtfuTm,3.0311859574468087,0.2956858761746821,-15.662363184079602,-3.1058258706467665,0.37967704188481677,0.551,0.292,5.0,-14.685,0.0,0.0465,0.646,0.859,0.156,0.647,79.239,audio_features,6YTpB8MmcAwNmet2FtfuTm,spotify:track:6YTpB8MmcAwNmet2FtfuTm,https://api.spotify.com/v1/tracks/6YTpB8MmcAwNmet2FtfuTm,https://api.spotify.com/v1/audio-analysis/6YTpB8MmcAwNmet2FtfuTm,146193.0,4.0
blurred,Sorai,spotify:track:1y9eslcDsTi75UfkTHuyQZ,blurred - Sorai,1,0,,1y9eslcDsTi75UfkTHuyQZ,1.6585001515151516,0.30060258152173913,-10.523918478260871,-0.9209089673913042,0.20739577358490566,0.648,0.576,7.0,-8.513,0.0,0.0254,0.921,0.878,0.178,0.189,145.043,audio_features,1y9eslcDsTi75UfkTHuyQZ,spotify:track:1y9eslcDsTi75UfkTHuyQZ,https://api.spotify.com/v1/tracks/1y9eslcDsTi75UfkTHuyQZ,https://api.spotify.com/v1/audio-analysis/1y9eslcDsTi75UfkTHuyQZ,112552.0,4.0
visions,Stacy Bridge,spotify:track:0AXavmNLkcAphlTGQ8ryS5,visions - Stacy Bridge,1,0,,0AXavmNLkcAphlTGQ8ryS5,1.549035340909091,0.3280836320191159,-13.871062724014337,-8.468869474313022,0.19518263456090654,0.834,0.442,1.0,-11.008,0.0,0.103,0.71,0.883,0.1,0.527,153.684,audio_features,0AXavmNLkcAphlTGQ8ryS5,spotify:track:0AXavmNLkcAphlTGQ8ryS5,https://api.spotify.com/v1/tracks/0AXavmNLkcAphlTGQ8ryS5,https://api.spotify.com/v1/audio-analysis/0AXavmNLkcAphlTGQ8ryS5,140039.0,4.0
Bar Breeze,Hammocks & Lime,spotify:track:4cPDwwClSmyI85odEgVVgm,Bar Breeze - Hammocks & Lime,1,0,lo-fi sleep,4cPDwwClSmyI85odEgVVgm,1.7090369620253159,0.3244849206349206,-17.216110476190476,-8.219117936507937,0.21436313479623822,0.9,0.269,8.0,-11.537,1.0,0.122,0.508,0.686,0.175,0.614,139.986,audio_features,4cPDwwClSmyI85odEgVVgm,spotify:track:4cPDwwClSmyI85odEgVVgm,https://api.spotify.com/v1/tracks/4cPDwwClSmyI85odEgVVgm,https://api.spotify.com/v1/audio-analysis/4cPDwwClSmyI85odEgVVgm,138857.0,4.0
Humble Thoughts,Somebody's Son,spotify:track:38QAKMfUQMUVOkVsDJ1tlh,Humble Thoughts - Somebody's Son,1,0,,38QAKMfUQMUVOkVsDJ1tlh,3.031005357142857,0.30617619745845553,-15.313680351906159,-11.259929618768329,0.3763452136752136,0.715,0.395,2.0,-13.155,1.0,0.0607,0.851,0.928,0.123,0.204,80.028,audio_features,38QAKMfUQMUVOkVsDJ1tlh,spotify:track:38QAKMfUQMUVOkVsDJ1tlh,https://api.spotify.com/v1/tracks/38QAKMfUQMUVOkVsDJ1tlh,https://api.spotify.com/v1/audio-analysis/38QAKMfUQMUVOkVsDJ1tlh,89250.0,4.0
Air V,Marcos Caixa,spotify:track:0itPjvqfCq6Od5hMAVeJYi,Air V - Marcos Caixa,1,0,lo-fi jazzhop,0itPjvqfCq6Od5hMAVeJYi,1.383843679245283,0.28472327823691457,-20.460872727272722,-8.488747658402204,0.17314749414519903,0.723,0.169,8.0,-16.74,0.0,0.253,0.906,0.929,0.0929,0.735,173.995,audio_features,0itPjvqfCq6Od5hMAVeJYi,spotify:track:0itPjvqfCq6Od5hMAVeJYi,https://api.spotify.com/v1/tracks/0itPjvqfCq6Od5hMAVeJYi,https://api.spotify.com/v1/audio-analysis/0itPjvqfCq6Od5hMAVeJYi,148992.0,4.0
Blueprints,Cmd q,spotify:track:5onlsO6h9mMeCjpBcwoOuO,Blueprints - Cmd q,1,0,,5onlsO6h9mMeCjpBcwoOuO,2.6991006000000004,0.29444182389937107,-11.114257075471697,-8.305960298742137,0.33723053921568624,0.743,0.516,2.0,-8.727,1.0,0.0275,0.917,0.876,0.178,0.442,89.017,audio_features,5onlsO6h9mMeCjpBcwoOuO,spotify:track:5onlsO6h9mMeCjpBcwoOuO,https://api.spotify.com/v1/tracks/5onlsO6h9mMeCjpBcwoOuO,https://api.spotify.com/v1/audio-analysis/5onlsO6h9mMeCjpBcwoOuO,139551.0,4.0
Do or Donut,BluntOne,spotify:track:0GPrKuLQpPkK9mZ98aWyTw,Do or Donut - BluntOne,1,0,chillhop,0GPrKuLQpPkK9mZ98aWyTw,2.9044823333333336,0.2668775620280474,-13.73540129449838,-11.209785059331177,0.35712062992125987,0.697,0.234,0.0,-6.669,0.0,0.0866,0.27,0.841,0.0947,0.713,84.267,audio_features,0GPrKuLQpPkK9mZ98aWyTw,spotify:track:0GPrKuLQpPkK9mZ98aWyTw,https://api.spotify.com/v1/tracks/0GPrKuLQpPkK9mZ98aWyTw,https://api.spotify.com/v1/audio-analysis/0GPrKuLQpPkK9mZ98aWyTw,91719.0,4.0
On Empty,wovels tune,spotify:track:1UNiVCuUcoKHRol0ykFlBr,On Empty - wovels tune,1,0,,1UNiVCuUcoKHRol0ykFlBr,1.5989466666666663,0.2946235087719298,-16.175635789473684,-13.496909649122806,0.20007889570552145,0.64,0.188,6.0,-9.72,0.0,0.0356,0.89,0.928,0.11,0.415,150.094,audio_features,1UNiVCuUcoKHRol0ykFlBr,spotify:track:1UNiVCuUcoKHRol0ykFlBr,https://api.spotify.com/v1/tracks/1UNiVCuUcoKHRol0ykFlBr,https://api.spotify.com/v1/audio-analysis/1UNiVCuUcoKHRol0ykFlBr,132000.0,4.0
Andromeda,Astrocats,spotify:track:6k9E1xFOHqUcsd6FhHF2YO,Andromeda - Astrocats,1,0,,6k9E1xFOHqUcsd6FhHF2YO,2.7949811904761903,0.34878201113430757,-13.672701461377871,-5.6358900487125965,0.3527626347305389,0.62,0.485,6.0,-9.297,0.0,0.066,0.927,0.824,0.138,0.206,84.998,audio_features,6k9E1xFOHqUcsd6FhHF2YO,spotify:track:6k9E1xFOHqUcsd6FhHF2YO,https://api.spotify.com/v1/tracks/6k9E1xFOHqUcsd6FhHF2YO,https://api.spotify.com/v1/audio-analysis/6k9E1xFOHqUcsd6FhHF2YO,117882.0,4.0
Homecooking,Platinum Dust,spotify:track:3rr4I5VFW8TJebCkbrQK3N,Homecooking - Platinum Dust,1,0,lo-fi jazzhop,3rr4I5VFW8TJebCkbrQK3N,1.5392862962962963,0.28415602129075185,-13.553794411177645,-5.397245841650033,0.19543176470588236,0.771,0.361,2.0,-8.882,1.0,0.136,0.599,0.917,0.353,0.161,153.989,audio_features,3rr4I5VFW8TJebCkbrQK3N,spotify:track:3rr4I5VFW8TJebCkbrQK3N,https://api.spotify.com/v1/tracks/3rr4I5VFW8TJebCkbrQK3N,https://api.spotify.com/v1/audio-analysis/3rr4I5VFW8TJebCkbrQK3N,131944.0,4.0
high above,Soulflu,spotify:track:4iIFJ3anp1aKw6fx0tg8jD,high above - Soulflu,1,0,,4iIFJ3anp1aKw6fx0tg8jD,3.0523434375,0.3036879295532646,-19.163992268041238,-8.063718857388317,0.37641548148148146,0.62,0.169,0.0,-12.463,1.0,0.03,0.878,0.867,0.0879,0.239,80.01,audio_features,4iIFJ3anp1aKw6fx0tg8jD,spotify:track:4iIFJ3anp1aKw6fx0tg8jD,https://api.spotify.com/v1/tracks/4iIFJ3anp1aKw6fx0tg8jD,https://api.spotify.com/v1/audio-analysis/4iIFJ3anp1aKw6fx0tg8jD,102375.0,4.0
Mimosa,Natasha Ghosh,spotify:track:1V6i7wHKnEU5waUEeUhj6f,Mimosa - Natasha Ghosh,1,0,,1V6i7wHKnEU5waUEeUhj6f,1.5385892405063293,0.3452143179765131,-18.763168021680215,-8.1629266034327,0.19228084639498433,0.744,0.222,0.0,-11.62,1.0,0.126,0.761,0.924,0.113,0.314,156.093,audio_features,1V6i7wHKnEU5waUEeUhj6f,spotify:track:1V6i7wHKnEU5waUEeUhj6f,https://api.spotify.com/v1/tracks/1V6i7wHKnEU5waUEeUhj6f,https://api.spotify.com/v1/audio-analysis/1V6i7wHKnEU5waUEeUhj6f,123077.0,4.0
series one,enix lee,spotify:track:7euY11C8aJF0cCTL4nqJxn,series one - enix lee,1,0,,7euY11C8aJF0cCTL4nqJxn,1.4879955445544555,0.3143148148148148,-10.606356368563686,-15.033165650406504,0.18739913151364765,0.833,0.587,3.0,-6.948,0.0,0.0758,0.7,0.93,0.117,0.844,159.986,audio_features,7euY11C8aJF0cCTL4nqJxn,spotify:track:7euY11C8aJF0cCTL4nqJxn,https://api.spotify.com/v1/tracks/7euY11C8aJF0cCTL4nqJxn,https://api.spotify.com/v1/audio-analysis/7euY11C8aJF0cCTL4nqJxn,151952.0,4.0
Fresh 6.8?,Loomington,spotify:track:3ZMCgSjeIggizyg3820sFy,Fresh 6.8? - Loomington,1,0,,3ZMCgSjeIggizyg3820sFy,3.2141259459459457,0.33591548672566374,-13.974375221238938,-7.34078156342183,0.39944917763157894,0.708,0.4,6.0,-10.263,0.0,0.29,0.742,0.825,0.451,0.658,75.029,audio_features,3ZMCgSjeIggizyg3820sFy,spotify:track:3ZMCgSjeIggizyg3820sFy,https://api.spotify.com/v1/tracks/3ZMCgSjeIggizyg3820sFy,https://api.spotify.com/v1/audio-analysis/3ZMCgSjeIggizyg3820sFy,122248.0,4.0
Vibe Check,Protier,spotify:track:1UZzgXW7aQrbcszxDWleBR,Vibe Check - Protier,1,0,,1UZzgXW7aQrbcszxDWleBR,2.9833093617021285,0.25952342632331904,-16.183309012875537,-3.004464413447783,0.3748232984293194,0.785,0.434,10.0,-15.556,0.0,0.0408,0.278,0.869,0.083,0.41,80.038,audio_features,1UZzgXW7aQrbcszxDWleBR,spotify:track:1UZzgXW7aQrbcszxDWleBR,https://api.spotify.com/v1/tracks/1UZzgXW7aQrbcszxDWleBR,https://api.spotify.com/v1/audio-analysis/1UZzgXW7aQrbcszxDWleBR,144570.0,4.0
Sugar Kane,Mount Dreamer,spotify:track:5eaN2h2Fzziw7l6XlnHcGb,Sugar Kane - Mount Dreamer,1,0,,5eaN2h2Fzziw7l6XlnHcGb,3.015300425531915,0.37272860180754913,-17.61420255183413,-7.019374269005849,0.3814202116402116,0.528,0.351,9.0,-11.151,0.0,0.357,0.831,0.443,0.131,0.583,79.741,audio_features,5eaN2h2Fzziw7l6XlnHcGb,spotify:track:5eaN2h2Fzziw7l6XlnHcGb,https://api.spotify.com/v1/tracks/5eaN2h2Fzziw7l6XlnHcGb,https://api.spotify.com/v1/audio-analysis/5eaN2h2Fzziw7l6XlnHcGb,145075.0,4.0
LUXE,Leo Iwamura,spotify:track:0549eYR4HNXVyxY4xZvbds,LUXE - Leo Iwamura,1,0,japanese beats,0549eYR4HNXVyxY4xZvbds,1.971067441860465,0.3155421635434412,-21.126536626916526,-11.399417518455424,0.24851058139534885,0.583,0.228,1.0,-17.614,1.0,0.0446,0.92,0.781,0.291,0.18,121.854,audio_features,0549eYR4HNXVyxY4xZvbds,spotify:track:0549eYR4HNXVyxY4xZvbds,https://api.spotify.com/v1/tracks/0549eYR4HNXVyxY4xZvbds,https://api.spotify.com/v1/audio-analysis/0549eYR4HNXVyxY4xZvbds,173115.0,4.0
Nightrider,Kisiaria,spotify:track:6vNocabqNxmIsiBzrJTaQ0,Nightrider - Kisiaria,1,0,,6vNocabqNxmIsiBzrJTaQ0,2.904057380952381,0.3761178551216751,-15.070312393887948,-5.904661148839842,0.3650908875739644,0.597,0.517,5.0,-11.613,0.0,0.149,0.791,0.914,0.169,0.837,82.03,audio_features,6vNocabqNxmIsiBzrJTaQ0,spotify:track:6vNocabqNxmIsiBzrJTaQ0,https://api.spotify.com/v1/tracks/6vNocabqNxmIsiBzrJTaQ0,https://api.spotify.com/v1/audio-analysis/6vNocabqNxmIsiBzrJTaQ0,123548.0,4.0
Daylight,Vincent Rayn,spotify:track:5dTPpkcJNZ5QrLhzb9bUOW,Daylight - Vincent Rayn,1,0,lo-fi jazzhop,5dTPpkcJNZ5QrLhzb9bUOW,2.8896189130434777,0.2761796182685753,-16.317302658486707,-15.563089979550103,0.3593155319148936,0.697,0.213,7.0,-9.897,1.0,0.0453,0.723,0.944,0.116,0.312,84.024,audio_features,5dTPpkcJNZ5QrLhzb9bUOW,spotify:track:5dTPpkcJNZ5QrLhzb9bUOW,https://api.spotify.com/v1/tracks/5dTPpkcJNZ5QrLhzb9bUOW,https://api.spotify.com/v1/audio-analysis/5dTPpkcJNZ5QrLhzb9bUOW,137164.0,4.0
petal,nikk.,spotify:track:3dkGPR1S8xKvV9RwmII3Mp,petal - nikk.,1,0,hollywood,3dkGPR1S8xKvV9RwmII3Mp,3.0398718421052635,0.28663688760806916,-23.611538904899135,-4.1529932756964465,0.37485402515723265,0.843,0.0632,8.0,-16.363,0.0,0.0492,0.513,0.162,0.147,0.489,79.976,audio_features,3dkGPR1S8xKvV9RwmII3Mp,spotify:track:3dkGPR1S8xKvV9RwmII3Mp,https://api.spotify.com/v1/tracks/3dkGPR1S8xKvV9RwmII3Mp,https://api.spotify.com/v1/audio-analysis/3dkGPR1S8xKvV9RwmII3Mp,121266.0,4.0
groove trip,Gabri From France,spotify:track:6eUlyRnd15ndhyqcUaFbzI,groove trip - Gabri From France,1,0,,6eUlyRnd15ndhyqcUaFbzI,1.429817625,0.3107007575757576,-18.011904545454545,-7.262310984848485,0.17874655279503104,0.631,0.353,11.0,-13.015,0.0,0.0522,0.686,0.835,0.111,0.248,168.046,audio_features,6eUlyRnd15ndhyqcUaFbzI,spotify:track:6eUlyRnd15ndhyqcUaFbzI,https://api.spotify.com/v1/tracks/6eUlyRnd15ndhyqcUaFbzI,https://api.spotify.com/v1/audio-analysis/6eUlyRnd15ndhyqcUaFbzI,117143.0,4.0
Berries,hppn,spotify:track:3Ys5czkLkIeLDp7Ni2dmEm,Berries - hppn,1,0,,3Ys5czkLkIeLDp7Ni2dmEm,3.0142721052631574,0.36551249999999996,-18.47673461538461,-2.7216525641025644,0.3673765853658536,0.584,0.292,7.0,-14.969,0.0,0.0895,0.899,0.917,0.497,0.171,83.025,audio_features,3Ys5czkLkIeLDp7Ni2dmEm,spotify:track:3Ys5czkLkIeLDp7Ni2dmEm,https://api.spotify.com/v1/tracks/3Ys5czkLkIeLDp7Ni2dmEm,https://api.spotify.com/v1/audio-analysis/3Ys5czkLkIeLDp7Ni2dmEm,62169.0,4.0
Winning At Life,Platinum Dust,spotify:track:5zGhvl37kzqACtEnoVpdyz,Winning At Life - Platinum Dust,1,0,lo-fi jazzhop,5zGhvl37kzqACtEnoVpdyz,3.113478108108108,0.3407177589852008,-17.82990274841438,-4.889463883016209,0.38365078431372546,0.688,0.232,4.0,-13.083,0.0,0.154,0.665,0.863,0.256,0.751,77.994,audio_features,5zGhvl37kzqACtEnoVpdyz,spotify:track:5zGhvl37kzqACtEnoVpdyz,https://api.spotify.com/v1/tracks/5zGhvl37kzqACtEnoVpdyz,https://api.spotify.com/v1/audio-analysis/5zGhvl37kzqACtEnoVpdyz,119265.0,4.0
apple dumplins,Slacker Jack's,spotify:track:02Mxkf8nzMQd9DiBLhfhA1,apple dumplins - Slacker Jack's,1,0,,02Mxkf8nzMQd9DiBLhfhA1,2.2603628787878787,0.2666125211505922,-20.763248730964467,-20.438872673434858,0.3756774,0.775,0.114,0.0,-13.127,0.0,0.203,0.839,0.92,0.0972,0.699,80.001,audio_features,02Mxkf8nzMQd9DiBLhfhA1,spotify:track:02Mxkf8nzMQd9DiBLhfhA1,https://api.spotify.com/v1/tracks/02Mxkf8nzMQd9DiBLhfhA1,https://api.spotify.com/v1/audio-analysis/02Mxkf8nzMQd9DiBLhfhA1,153000.0,3.0
Allow It,Wizz Waxx,spotify:track:4b6cxtbIeT6OwZSZkWUYuQ,Allow It - Wizz Waxx,1,0,beach house,4b6cxtbIeT6OwZSZkWUYuQ,1.6011688541666667,0.27544453828828824,-19.248015202702703,-8.915010838963964,0.2001748311688312,0.707,0.279,8.0,-17.084,1.0,0.0428,0.0681,0.757,0.0817,0.579,150.038,audio_features,4b6cxtbIeT6OwZSZkWUYuQ,spotify:track:4b6cxtbIeT6OwZSZkWUYuQ,https://api.spotify.com/v1/tracks/4b6cxtbIeT6OwZSZkWUYuQ,https://api.spotify.com/v1/audio-analysis/4b6cxtbIeT6OwZSZkWUYuQ,156400.0,4.0
Moonlight Juice,Solo San,spotify:track:6UzKVwHnMR2rHjCfOl4XoX,Moonlight Juice - Solo San,1,0,lo-fi latino,6UzKVwHnMR2rHjCfOl4XoX,1.9677935135135134,0.242814610866373,-17.417614537444933,-9.862110499265786,0.24588023411371238,0.602,0.219,4.0,-15.098,1.0,0.0356,0.853,0.835,0.115,0.162,121.878,audio_features,6UzKVwHnMR2rHjCfOl4XoX,spotify:track:6UzKVwHnMR2rHjCfOl4XoX,https://api.spotify.com/v1/tracks/6UzKVwHnMR2rHjCfOl4XoX,https://api.spotify.com/v1/audio-analysis/6UzKVwHnMR2rHjCfOl4XoX,147787.0,4.0
Tapestop,sleepsleepsleep,spotify:track:0UIlFZoYz9PobCAyzu7spv,Tapestop - sleepsleepsleep,1,0,lo-fi jazzhop,0UIlFZoYz9PobCAyzu7spv,1.470637,0.31648625654450263,-19.44811780104712,-12.921686736474696,0.18600302491103202,0.616,0.231,11.0,-16.037,1.0,0.246,0.838,0.921,0.0936,0.23,162.87,audio_features,0UIlFZoYz9PobCAyzu7spv,spotify:track:0UIlFZoYz9PobCAyzu7spv,https://api.spotify.com/v1/tracks/0UIlFZoYz9PobCAyzu7spv,https://api.spotify.com/v1/audio-analysis/0UIlFZoYz9PobCAyzu7spv,105366.0,4.0
Tranquil Tides,Driftwood,spotify:track:2FbdA2Akmxb66isZd5dXat,Tranquil Tides - Driftwood,1,0,ny roots,2FbdA2Akmxb66isZd5dXat,2.996804081632653,0.27980230880230883,-13.054439393939393,-10.346397546897547,0.37513247474747474,0.658,0.42,9.0,-9.865,1.0,0.0389,0.861,0.869,0.105,0.204,80.033,audio_features,2FbdA2Akmxb66isZd5dXat,spotify:track:2FbdA2Akmxb66isZd5dXat,https://api.spotify.com/v1/tracks/2FbdA2Akmxb66isZd5dXat,https://api.spotify.com/v1/audio-analysis/2FbdA2Akmxb66isZd5dXat,149750.0,4.0
Miss Blue,yoranda,spotify:track:5MJfUP3yb2DNxGs88epnBY,Miss Blue - yoranda,1,0,,5MJfUP3yb2DNxGs88epnBY,2.873470333333333,0.32249452804377565,-14.694244870041038,-11.768750341997265,0.36234165289256204,0.873,0.369,6.0,-9.276,1.0,0.275,0.813,0.618,0.11,0.473,82.989,audio_features,5MJfUP3yb2DNxGs88epnBY,spotify:track:5MJfUP3yb2DNxGs88epnBY,https://api.spotify.com/v1/tracks/5MJfUP3yb2DNxGs88epnBY,https://api.spotify.com/v1/audio-analysis/5MJfUP3yb2DNxGs88epnBY,177878.0,4.0
pato blanco,tres islas,spotify:track:4qADdUyjAppU2XT7yKfBcg,pato blanco - tres islas,1,0,,4qADdUyjAppU2XT7yKfBcg,2.967894166666666,0.34942547789725203,-14.452594982078853,-1.1779656511350058,0.3748233854166667,0.551,0.436,0.0,-11.775,0.0,0.0549,0.794,0.937,0.132,0.282,79.989,audio_features,4qADdUyjAppU2XT7yKfBcg,spotify:track:4qADdUyjAppU2XT7yKfBcg,https://api.spotify.com/v1/tracks/4qADdUyjAppU2XT7yKfBcg,https://api.spotify.com/v1/audio-analysis/4qADdUyjAppU2XT7yKfBcg,144000.0,4.0
imenü,Sunsplash,spotify:track:2yFwy1qCr4kiyHEZAwiw2p,imenü - Sunsplash,1,0,caracas indie,2yFwy1qCr4kiyHEZAwiw2p,3.049101304347826,0.33441244527829894,-17.920834896810508,5.135434021263289,0.37503335078534034,0.836,0.267,9.0,-11.639,0.0,0.135,0.463,0.239,0.0648,0.591,79.989,audio_features,2yFwy1qCr4kiyHEZAwiw2p,spotify:track:2yFwy1qCr4kiyHEZAwiw2p,https://api.spotify.com/v1/tracks/2yFwy1qCr4kiyHEZAwiw2p,https://api.spotify.com/v1/audio-analysis/2yFwy1qCr4kiyHEZAwiw2p,147000.0,4.0
Aces,Malia Løu,spotify:track:0TwtTvIRR2D33xywZS06Rp,Aces - Malia Løu,1,0,lo-fi jazzhop,0TwtTvIRR2D33xywZS06Rp,3.016831621621621,0.3108582621082621,-17.629397435897438,-5.272443376068376,0.3746739072847682,0.748,0.255,6.0,-10.842,1.0,0.247,0.608,0.568,0.198,0.572,79.993,audio_features,0TwtTvIRR2D33xywZS06Rp,spotify:track:0TwtTvIRR2D33xywZS06Rp,https://api.spotify.com/v1/tracks/0TwtTvIRR2D33xywZS06Rp,https://api.spotify.com/v1/audio-analysis/0TwtTvIRR2D33xywZS06Rp,115500.0,4.0
Leaps Of Faith,Chill Collusion,spotify:track:0x0gAc20a4R4d4J9sAov5S,Leaps Of Faith - Chill Collusion,1,0,,0x0gAc20a4R4d4J9sAov5S,2.6669305882352936,0.29575410677618075,-21.19105544147844,-4.13593309377139,0.333348786407767,0.521,0.275,9.0,-16.298,0.0,0.0333,0.863,0.886,0.0886,0.164,89.985,audio_features,0x0gAc20a4R4d4J9sAov5S,spotify:track:0x0gAc20a4R4d4J9sAov5S,https://api.spotify.com/v1/tracks/0x0gAc20a4R4d4J9sAov5S,https://api.spotify.com/v1/audio-analysis/0x0gAc20a4R4d4J9sAov5S,138667.0,4.0
chapter one,Emaso,spotify:track:3KWCSFlXzN09GtiLCuRBKn,chapter one - Emaso,1,0,,3KWCSFlXzN09GtiLCuRBKn,1.4960877419354839,0.3381177908113392,-17.929739002932553,-8.921593841642228,0.18802746987951807,0.772,0.291,6.0,-11.345,0.0,0.07,0.668,0.734,0.111,0.364,159.956,audio_features,3KWCSFlXzN09GtiLCuRBKn,spotify:track:3KWCSFlXzN09GtiLCuRBKn,https://api.spotify.com/v1/tracks/3KWCSFlXzN09GtiLCuRBKn,https://api.spotify.com/v1/audio-analysis/3KWCSFlXzN09GtiLCuRBKn,97500.0,4.0
Miró,Canapé,spotify:track:5HbtorjBQ9pgeKI88WS6k1,Miró - Canapé,1,0,,5HbtorjBQ9pgeKI88WS6k1,2.8217167241379313,0.33380768286696116,-17.56017083946981,-11.475941212567498,0.35285088607594933,0.706,0.218,3.0,-15.657,0.0,0.039,0.938,0.929,0.122,0.526,85.003,audio_features,5HbtorjBQ9pgeKI88WS6k1,spotify:track:5HbtorjBQ9pgeKI88WS6k1,https://api.spotify.com/v1/tracks/5HbtorjBQ9pgeKI88WS6k1,https://api.spotify.com/v1/audio-analysis/5HbtorjBQ9pgeKI88WS6k1,171880.0,4.0
